date,Unnamed: 0.1,Unnamed: 0,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price,date
2026-01-16,1166,1166,IBM,2026-01-16,145.0,106.2,call,0,215,0.02239,1.0,0.0,-0.01659,0.0,1.16859,0.830137,7.393968,106.2,2026-01-16
2026-01-16,1168,1168,IBM,2026-01-16,150.0,101.3,call,0,507,0.02135,1.0,0.0,-0.01716,0.0,1.20888,0.830137,2.78607,101.3,2026-01-16
2026-01-16,1170,1170,IBM,2026-01-16,155.0,113.0,call,0,231,0.02031,1.0,0.0,-0.01773,0.0,1.24918,0.830137,0.2942711,113.0,2026-01-16
2026-01-16,1172,1172,IBM,2026-01-16,160.0,89.21,call,0,473,0.01928,1.0,0.0,-0.01831,0.0,1.28948,0.830137,0.002602558,89.21,2026-01-16
2026-01-16,1173,1173,IBM,2026-01-16,160.0,2.38,put,6,558,0.37577,-0.05362,0.00125,-0.01365,0.25213,-0.13222,0.830137,24.774,2.38,2026-01-16
2026-01-16,1174,1174,IBM,2026-01-16,165.0,85.11,call,0,631,0.01824,1.0,0.0,-0.01888,0.0,1.32977,0.830137,5.524027e-07,85.11,2026-01-16
2026-01-16,1176,1176,IBM,2026-01-16,170.0,78.9,call,0,429,0.0172,1.0,0.0,-0.01945,0.0,1.37007,0.830137,7.388944e-13,78.9,2026-01-16
2026-01-16,1178,1178,IBM,2026-01-16,175.0,74.79,call,0,499,0.01617,1.0,0.0,-0.02002,0.0,1.41036,0.830137,1.238627e-21,74.79,2026-01-16
2026-01-16,1179,1179,IBM,2026-01-16,175.0,3.6,put,7,892,0.34589,-0.07523,0.00177,-0.01598,0.32809,-0.18474,0.830137,33.09654,3.6,2026-01-16
2026-01-16,1180,1180,IBM,2026-01-16,180.0,73.9,call,0,357,0.01513,1.0,0.0,-0.02059,0.0,1.45066,0.830137,2.525865e-34,73.9,2026-01-16
2026-01-16,1182,1182,IBM,2026-01-16,185.0,72.5,call,0,721,0.14452,0.99662,0.0003,-0.02162,0.02355,1.48351,0.830137,0.6865531,72.5,2026-01-16
2026-01-16,1183,1183,IBM,2026-01-16,185.0,5.15,put,1,628,0.3494,-0.10516,0.00225,-0.0204,0.42094,-0.26141,0.830137,40.6697,5.15,2026-01-16
2026-01-16,1184,1184,IBM,2026-01-16,190.0,70.2,call,6,483,0.20657,0.96422,0.00165,-0.02674,0.18192,1.44955,0.830137,1.882335,70.2,2026-01-16
2026-01-16,1186,1186,IBM,2026-01-16,195.0,63.36,call,0,596,0.22592,0.93806,0.00234,-0.03073,0.28239,1.42791,0.830137,1.976104,63.36,2026-01-16
2026-01-16,1188,1188,IBM,2026-01-16,200.0,62.75,call,2,2370,0.23202,0.91688,0.00285,-0.03358,0.35383,1.41756,0.830137,1.709776,62.75,2026-01-16
2026-01-16,1189,1189,IBM,2026-01-16,200.0,7.1,put,67,2281,0.32973,-0.1468,0.00301,-0.02353,0.53145,-0.36585,0.830137,51.83194,7.1,2026-01-16
2026-01-16,1190,1190,IBM,2026-01-16,210.0,50.25,call,0,539,0.24544,0.86503,0.00382,-0.03967,0.502,1.37131,0.830137,1.343413,50.25,2026-01-16
2026-01-16,1192,1192,IBM,2026-01-16,220.0,47.68,call,1,1197,0.259,0.80538,0.0046,-0.04551,0.6368,1.30099,0.830137,1.098276,47.68,2026-01-16
2026-01-16,1194,1194,IBM,2026-01-16,230.0,42.58,call,3,2129,0.26098,0.74856,0.00528,-0.04909,0.73709,1.23619,0.830137,0.7443604,42.58,2026-01-16
2026-01-16,1195,1195,IBM,2026-01-16,230.0,15.72,put,1,1019,0.32257,-0.2766,0.00449,-0.03084,0.7738,-0.70959,0.830137,78.19208,15.72,2026-01-16
2026-01-16,1196,1196,IBM,2026-01-16,240.0,32.0,call,0,1375,0.2651,0.68711,0.00578,-0.05199,0.81911,1.15453,0.830137,0.530042,32.0,2026-01-16
2026-01-16,1197,1197,IBM,2026-01-16,240.0,18.95,put,21,614,0.32943,-0.32798,0.00474,-0.03296,0.83538,-0.8561,0.830137,87.6508,18.95,2026-01-16
2026-01-16,1198,1198,IBM,2026-01-16,250.0,29.88,call,9,1326,0.26556,0.62517,0.00617,-0.05334,0.87675,1.06869,0.830137,0.3496812,29.88,2026-01-16
2026-01-16,1199,1199,IBM,2026-01-16,250.0,23.4,put,72,2016,0.31662,-0.37808,0.00519,-0.03157,0.87911,-0.99045,0.830137,96.85695,23.4,2026-01-16
2026-01-16,1200,1200,IBM,2026-01-16,260.0,25.15,call,7,1730,0.26281,0.56223,0.00648,-0.05314,0.91129,0.97789,0.830137,0.2104791,25.15,2026-01-16
2026-01-16,1202,1202,IBM,2026-01-16,270.0,21.1,call,14,740,0.25794,0.49802,0.00669,-0.05152,0.92252,0.881,0.830137,0.115715,21.1,2026-01-16
2026-01-16,1204,1204,IBM,2026-01-16,280.0,17.1,call,25,771,0.26159,0.43894,0.00652,-0.05022,0.91171,0.78357,0.830137,0.08280291,17.1,2026-01-16
2026-01-16,1206,1206,IBM,2026-01-16,290.0,14.1,call,2,859,0.26098,0.38145,0.00632,-0.04749,0.8815,0.68833,0.830137,0.05138374,14.1,2026-01-16
2026-01-16,1208,1208,IBM,2026-01-16,300.0,11.5,call,34,1172,0.25748,0.32526,0.00605,-0.04357,0.83256,0.5938,0.830137,0.02808985,11.5,2026-01-16
2026-01-16,1210,1210,IBM,2026-01-16,310.0,9.55,call,4,289,0.26678,0.2866,0.00552,-0.04187,0.78717,0.52408,0.830137,0.02626994,9.55,2026-01-16
2026-01-16,1212,1212,IBM,2026-01-16,320.0,7.4,call,10,970,0.2587,0.23493,0.00514,-0.03631,0.7105,0.43515,0.830137,0.01158672,7.4,2026-01-16
2026-01-16,1214,1214,IBM,2026-01-16,330.0,6.1,call,16,281,0.25977,0.19812,0.00463,-0.03265,0.64373,0.3691,0.830137,0.007650593,6.1,2026-01-16
2026-01-16,1216,1216,IBM,2026-01-16,340.0,4.33,call,0,476,0.25641,0.16111,0.00412,-0.02805,0.5652,0.30257,0.830137,0.003982877,4.33,2026-01-16
2026-01-16,1218,1218,IBM,2026-01-16,350.0,3.53,call,0,152,0.25687,0.13325,0.00362,-0.02452,0.49759,0.25148,0.830137,0.002537024,3.53,2026-01-16
2026-01-16,1220,1220,IBM,2026-01-16,360.0,3.0,call,0,245,0.27684,0.13035,0.00331,-0.02571,0.4901,0.24409,0.830137,0.004905037,3.0,2026-01-16
2026-01-16,1222,1222,IBM,2026-01-16,370.0,2.46,call,0,21,0.26723,0.09918,0.00282,-0.02034,0.40339,0.18769,0.830137,0.001876714,0.001914831,2026-01-16
2026-01-16,1224,1224,IBM,2026-01-16,380.0,2.07,call,0,29,0.27409,0.08782,0.00252,-0.01893,0.36872,0.16618,0.830137,0.001828255,0.001862192,2026-01-16
2026-01-16,1226,1226,IBM,2026-01-16,390.0,1.71,call,0,68,0.27638,0.07439,0.0022,-0.01674,0.32531,0.14112,0.830137,0.001379928,1.71,2026-01-16
2026-03-20,1231,1231,IBM,2026-03-20,120.0,0.74,put,2,4,0.42089,-0.0188,0.00043,-0.00601,0.11666,-0.05651,1.00274,9.685204,9.741906,2026-03-20
2026-03-20,1246,1246,IBM,2026-03-20,160.0,94.4,call,0,3,0.01599,1.0,0.0,-0.01817,0.0,1.54424,1.00274,0.002010741,0.002010741,2026-03-20
2026-03-20,1247,1247,IBM,2026-03-20,160.0,3.05,put,2,19,0.37181,-0.06293,0.00131,-0.01362,0.31405,-0.19082,1.00274,26.22709,26.64064,2026-03-20
2026-03-20,1248,1248,IBM,2026-03-20,165.0,96.85,call,0,4,0.01513,1.0,0.0,-0.01874,0.0,1.5925,1.00274,1.503984e-07,1.503984e-07,2026-03-20
2026-03-20,1250,1250,IBM,2026-03-20,170.0,88.1,call,0,1,0.01427,1.0,0.0,-0.01931,0.0,1.64076,1.00274,2.819255e-14,2.819255e-14,2026-03-20
2026-03-20,1252,1252,IBM,2026-03-20,175.0,95.25,call,0,133,0.01341,1.0,0.0,-0.01987,0.0,1.68901,1.00274,1.8562999999999998e-24,95.25,2026-03-20
2026-03-20,1256,1256,IBM,2026-03-20,185.0,76.0,call,0,6,0.18827,0.97619,0.00117,-0.02389,0.14251,1.72019,1.00274,2.553599,2.571944,2026-03-20
2026-03-20,1258,1258,IBM,2026-03-20,190.0,80.0,call,0,10,0.21297,0.95049,0.00189,-0.02747,0.2599,1.69529,1.00274,2.878619,2.916299,2026-03-20
2026-03-20,1260,1260,IBM,2026-03-20,195.0,63.38,call,0,2,0.22806,0.92531,0.00244,-0.03076,0.35843,1.6701,1.00274,2.852248,2.903713,2026-03-20
2026-03-20,1262,1262,IBM,2026-03-20,200.0,74.4,call,0,3,0.23202,0.9053,0.00286,-0.03303,0.42831,1.65966,1.00274,2.453808,2.506708,2026-03-20
2026-03-20,1264,1264,IBM,2026-03-20,210.0,62.62,call,0,18,0.24041,0.85831,0.00367,-0.03763,0.56998,1.61561,1.00274,1.85845,1.911755,2026-03-20
2026-03-20,1265,1265,IBM,2026-03-20,210.0,11.3,put,1,28,0.33583,-0.19762,0.00326,-0.02497,0.70602,-0.61615,1.00274,61.28485,63.45825,2026-03-20
2026-03-20,1266,1266,IBM,2026-03-20,220.0,49.5,call,0,52,0.25047,0.80361,0.00435,-0.04209,0.70335,1.54319,1.00274,1.481606,49.5,2026-03-20
2026-03-20,1267,1267,IBM,2026-03-20,220.0,13.98,put,5,115,0.33248,-0.237,0.00366,-0.02665,0.78422,-0.74567,1.00274,69.78386,13.98,2026-03-20
2026-03-20,1268,1268,IBM,2026-03-20,230.0,39.15,call,0,21,0.2494,0.75164,0.005,-0.04465,0.80435,1.4787,1.00274,0.9854782,1.025358,2026-03-20
2026-03-20,1270,1270,IBM,2026-03-20,240.0,36.3,call,0,26,0.25626,0.69247,0.0054,-0.04736,0.89299,1.38284,1.00274,0.768218,0.802726,2026-03-20
2026-03-20,1272,1272,IBM,2026-03-20,250.0,33.21,call,4,112,0.25778,0.63447,0.00574,-0.04861,0.95522,1.28803,1.00274,0.5418029,33.21,2026-03-20
2026-03-20,1273,1273,IBM,2026-03-20,250.0,25.5,put,31,61,0.33034,-0.36954,0.0045,-0.02885,0.95867,-1.20512,1.00274,96.94642,25.5,2026-03-20
2026-03-20,1274,1274,IBM,2026-03-20,260.0,28.25,call,29,75,0.2587,0.57629,0.00596,-0.04894,0.99476,1.18733,1.00274,0.377464,28.25,2026-03-20
2026-03-20,1276,1276,IBM,2026-03-20,270.0,21.09,call,0,77,0.25839,0.51869,0.00607,-0.04829,1.01223,1.08361,1.00274,0.2544103,21.09,2026-03-20
2026-03-20,1278,1278,IBM,2026-03-20,280.0,23.36,call,0,77,0.2587,0.463,0.00605,-0.04698,1.00898,0.97877,1.00274,0.1739929,23.36,2026-03-20
2026-03-20,1280,1280,IBM,2026-03-20,290.0,14.1,call,0,273,0.259,0.41006,0.00591,-0.04506,0.98748,0.87597,1.00274,0.1188941,14.1,2026-03-20
2026-03-20,1282,1282,IBM,2026-03-20,300.0,14.02,call,2,34,0.25672,0.35821,0.00573,-0.0422,0.94865,0.77394,1.00274,0.07403094,0.07756362,2026-03-20
2026-03-20,1284,1284,IBM,2026-03-20,310.0,11.9,call,14,433,0.26236,0.31764,0.00535,-0.04039,0.90554,0.68916,1.00274,0.06161889,11.9,2026-03-20
2026-03-20,1286,1286,IBM,2026-03-20,320.0,9.95,call,2,511,0.2587,0.27195,0.00505,-0.03664,0.84288,0.59625,1.00274,0.03617715,9.95,2026-03-20
2026-03-20,1288,1288,IBM,2026-03-20,330.0,8.3,call,18,121,0.26007,0.2357,0.00466,-0.03374,0.78185,0.51984,1.00274,0.02588644,8.3,2026-03-20
2026-03-20,1290,1290,IBM,2026-03-20,340.0,6.65,call,0,119,0.26175,0.20398,0.00426,-0.03091,0.71956,0.45215,1.00274,0.01890983,6.65,2026-03-20
2026-03-20,1292,1292,IBM,2026-03-20,350.0,5.61,call,0,27,0.26175,0.17418,0.00387,-0.02779,0.65281,0.38831,1.00274,0.01285362,0.01327566,2026-03-20
2026-03-20,1294,1294,IBM,2026-03-20,360.0,4.35,call,1,98,0.26266,0.14907,0.00348,-0.02498,0.5898,0.33387,1.00274,0.00915223,4.35,2026-03-20
2026-03-20,1296,1296,IBM,2026-03-20,370.0,3.73,call,0,9,0.25733,0.12031,0.00307,-0.02099,0.50904,0.27175,1.00274,0.00467201,0.00479164,2026-03-20
2026-03-20,1298,1298,IBM,2026-03-20,380.0,3.2,call,0,252,0.26784,0.11196,0.0028,-0.02057,0.48371,0.25217,1.00274,0.005644666,3.2,2026-03-20
2026-03-20,1300,1300,IBM,2026-03-20,390.0,2.47,call,0,175,0.26236,0.08919,0.00242,-0.01699,0.40971,0.20245,1.00274,0.002863166,2.47,2026-03-20
2026-06-18,1308,1308,IBM,2026-06-18,125.0,137.55,call,0,4,0.01769,1.0,0.0,-0.01404,0.0,1.48555,1.249315,28.08459,28.08459,2026-06-18
2026-06-18,1323,1323,IBM,2026-06-18,160.0,4.05,put,5,1,0.36281,-0.07159,0.00133,-0.01272,0.38709,-0.27592,1.249315,27.72907,28.26759,2026-06-18
2026-06-18,1324,1324,IBM,2026-06-18,165.0,101.43,call,0,331,0.01216,1.0,0.0,-0.01854,0.0,1.96092,1.249315,4.376278e-08,101.43,2026-06-18
2026-06-18,1326,1326,IBM,2026-06-18,170.0,97.25,call,0,36,0.01147,1.0,0.0,-0.0191,0.0,2.02034,1.249315,6.955169e-16,6.955169e-16,2026-06-18
2026-06-18,1328,1328,IBM,2026-06-18,175.0,86.97,call,0,2,0.01078,1.0,0.0,-0.01966,0.0,2.07977,1.249315,7.263977e-28,7.263977e-28,2026-06-18
2026-06-18,1330,1330,IBM,2026-06-18,180.0,82.83,call,0,4,0.01009,1.0,0.0,-0.02022,0.0,2.13919,1.249315,2.020276e-45,2.020276e-45,2026-06-18
2026-06-18,1332,1332,IBM,2026-06-18,185.0,87.13,call,0,4,0.0094,1.0,0.0,-0.02079,0.0,2.19861,1.249315,1.634962e-70,1.634962e-70,2026-06-18
2026-06-18,1334,1334,IBM,2026-06-18,190.0,46.5,call,0,3,0.17806,0.96464,0.00154,-0.02449,0.22082,2.13623,1.249315,2.444448,2.471626,2026-06-18
2026-06-18,1335,1335,IBM,2026-06-18,190.0,8.34,put,3,4,0.34299,-0.1404,0.00229,-0.01846,0.63193,-0.55037,1.249315,46.85739,48.34328,2026-06-18
2026-06-18,1336,1336,IBM,2026-06-18,195.0,44.85,call,0,1,0.20245,0.93328,0.00226,-0.02779,0.36665,2.08257,1.249315,2.88603,2.939264,2026-06-18
2026-06-18,1338,1338,IBM,2026-06-18,200.0,62.19,call,0,18,0.21114,0.9101,0.00271,-0.03004,0.45978,2.05693,1.249315,2.686574,2.7487,2026-06-18
2026-06-18,1340,1340,IBM,2026-06-18,210.0,60.0,call,2,2,0.23019,0.85579,0.00348,-0.03479,0.64349,1.96969,1.249315,2.461545,2.541172,2026-06-18
2026-06-18,1342,1342,IBM,2026-06-18,220.0,49.0,call,0,16,0.23797,0.80537,0.00408,-0.03817,0.78037,1.89263,1.249315,1.956578,2.03332,2026-06-18
2026-06-18,1344,1344,IBM,2026-06-18,230.0,43.12,call,0,14,0.24452,0.75265,0.00456,-0.04092,0.89539,1.80052,1.249315,1.553234,1.623126,2026-06-18
2026-06-18,1346,1346,IBM,2026-06-18,240.0,41.1,call,2,21,0.24788,0.69988,0.00495,-0.04277,0.98543,1.70369,1.249315,1.180715,1.239183,2026-06-18
2026-06-18,1347,1347,IBM,2026-06-18,240.0,23.76,put,3,25,0.32668,-0.3173,0.00385,-0.0237,1.00975,-1.30197,1.249315,87.72932,92.17544,2026-06-18
2026-06-18,1348,1348,IBM,2026-06-18,250.0,30.89,call,0,85,0.2497,0.64666,0.00525,-0.04384,1.05321,1.59988,1.249315,0.8767729,30.89,2026-06-18
2026-06-18,1350,1350,IBM,2026-06-18,260.0,31.8,call,3,158,0.25245,0.59351,0.00542,-0.04436,1.09928,1.48805,1.249315,0.6680129,31.8,2026-06-18
2026-06-18,1352,1352,IBM,2026-06-18,270.0,26.02,call,0,21,0.25199,0.54094,0.00556,-0.04394,1.12453,1.37588,1.249315,0.4739087,0.5006867,2026-06-18
2026-06-18,1354,1354,IBM,2026-06-18,280.0,21.91,call,0,13,0.25321,0.49021,0.00556,-0.04316,1.13015,1.26108,1.249315,0.3506139,0.3705237,2026-06-18
2026-06-18,1356,1356,IBM,2026-06-18,290.0,22.22,call,0,20,0.25382,0.44148,0.00549,-0.04184,1.1183,1.1478,1.249315,0.2558,0.2701733,2026-06-18
2026-06-18,1358,1358,IBM,2026-06-18,300.0,17.25,call,2,56,0.25382,0.39494,0.00535,-0.04004,1.09106,1.03712,1.249315,0.1834078,17.25,2026-06-18
2026-06-18,1360,1360,IBM,2026-06-18,310.0,13.25,call,0,86,0.25397,0.35146,0.00515,-0.03795,1.05119,0.93115,1.249315,0.1320962,13.25,2026-06-18
2026-06-18,1362,1362,IBM,2026-06-18,320.0,11.25,call,0,3,0.25428,0.31134,0.00491,-0.03566,1.0016,0.83139,1.249315,0.09573039,0.1005481,2026-06-18
2026-06-18,1364,1364,IBM,2026-06-18,330.0,12.58,call,0,17,0.2523,0.27192,0.00464,-0.03283,0.94027,0.73272,1.249315,0.06359419,0.06659873,2026-06-18
2026-06-18,1366,1366,IBM,2026-06-18,340.0,9.07,call,0,1,0.25672,0.24338,0.00431,-0.0311,0.88764,0.6578,1.249315,0.05431935,0.05674186,2026-06-18
2026-06-18,1368,1368,IBM,2026-06-18,350.0,7.68,call,3,4,0.2587,0.21536,0.00399,-0.02893,0.82879,0.58472,1.249315,0.04256598,0.04433838,2026-06-18
2026-06-18,1370,1370,IBM,2026-06-18,360.0,8.6,call,0,4,0.25931,0.18878,0.00368,-0.02655,0.76592,0.51521,1.249315,0.0317061,0.03292615,2026-06-18
2026-06-18,1372,1372,IBM,2026-06-18,370.0,7.48,call,0,2,0.26815,0.17495,0.00339,-0.02589,0.73032,0.47659,1.249315,0.03383779,0.03507915,2026-06-18
2026-06-18,1374,1374,IBM,2026-06-18,380.0,6.8,call,0,2,0.26281,0.14677,0.00309,-0.0225,0.65115,0.4035,1.249315,0.01975916,0.02040552,2026-06-18
2026-06-18,1376,1376,IBM,2026-06-18,390.0,4.41,call,2,5,0.26434,0.12916,0.00281,-0.02059,0.59678,0.35628,1.249315,0.01560498,0.01607281,2026-06-18
2027-01-15,1378,1378,IBM,2027-01-15,105.0,159.33,call,0,32,0.01401,1.0,0.0,-0.01151,0.0,1.77769,1.827397,48.76825,48.76825,2027-01-15
2027-01-15,1380,1380,IBM,2027-01-15,110.0,142.0,call,0,107,0.01354,1.0,0.0,-0.01205,0.0,1.86234,1.827397,43.94769,142.0,2027-01-15
2027-01-15,1382,1382,IBM,2027-01-15,115.0,108.26,call,0,0,0.01307,1.0,0.0,-0.0126,0.0,1.94699,1.827397,39.12714,39.12714,2027-01-15
2027-01-15,1384,1384,IBM,2027-01-15,120.0,144.88,call,0,28,0.01259,1.0,0.0,-0.01315,0.0,2.03164,1.827397,34.30658,34.30658,2027-01-15
2027-01-15,1386,1386,IBM,2027-01-15,125.0,139.32,call,0,3,0.01212,1.0,0.0,-0.0137,0.0,2.11629,1.827397,29.48602,29.48602,2027-01-15
2027-01-15,1388,1388,IBM,2027-01-15,130.0,134.67,call,0,9,0.01164,1.0,0.0,-0.01425,0.0,2.20095,1.827397,24.66546,24.66546,2027-01-15
2027-01-15,1390,1390,IBM,2027-01-15,135.0,119.52,call,0,48,0.01117,1.0,0.0,-0.01479,0.0,2.2856,1.827397,19.8449,19.8449,2027-01-15
2027-01-15,1392,1392,IBM,2027-01-15,140.0,125.42,call,0,42,0.0107,1.0,0.0,-0.01534,0.0,2.37025,1.827397,15.02434,15.02434,2027-01-15
2027-01-15,1394,1394,IBM,2027-01-15,145.0,110.45,call,0,32,0.01022,1.0,0.0,-0.01589,0.0,2.4549,1.827397,10.20378,10.20378,2027-01-15
2027-01-15,1396,1396,IBM,2027-01-15,150.0,109.0,call,5,89,0.00975,1.0,0.0,-0.01644,0.0,2.53955,1.827397,5.384837,109.0,2027-01-15
2027-01-15,1397,1397,IBM,2027-01-15,150.0,4.65,put,2,316,0.36556,-0.07162,0.00109,-0.01005,0.46798,-0.42229,1.827397,26.13365,4.65,2027-01-15
2027-01-15,1398,1398,IBM,2027-01-15,155.0,100.27,call,0,226,0.00928,1.0,0.0,-0.01698,0.0,2.62421,1.827397,1.063989,100.27,2027-01-15
2027-01-15,1400,1400,IBM,2027-01-15,160.0,99.13,call,0,210,0.0088,1.0,0.0,-0.01753,0.0,2.70886,1.827397,0.005667187,99.13,2027-01-15
2027-01-15,1402,1402,IBM,2027-01-15,165.0,96.47,call,1,56,0.00833,1.0,0.0,-0.01808,0.0,2.79351,1.827397,2.819339e-08,96.47,2027-01-15
2027-01-15,1404,1404,IBM,2027-01-15,170.0,94.78,call,0,57,0.00786,1.0,0.0,-0.01863,0.0,2.87816,1.827397,7.216832e-18,94.78,2027-01-15
2027-01-15,1406,1406,IBM,2027-01-15,175.0,87.0,call,0,389,0.00738,1.0,0.0,-0.01918,0.0,2.96281,1.827397,2.983538e-33,87.0,2027-01-15
2027-01-15,1408,1408,IBM,2027-01-15,180.0,76.81,call,0,150,0.00691,1.0,0.0,-0.01972,0.0,3.04746,1.827397,3.186766e-56,76.81,2027-01-15
2027-01-15,1410,1410,IBM,2027-01-15,185.0,81.4,call,2,60,0.00644,1.0,0.0,-0.02027,0.0,3.13212,1.827397,1.702511e-89,81.4,2027-01-15
2027-01-15,1412,1412,IBM,2027-01-15,190.0,77.84,call,0,127,0.12577,0.9872,0.00077,-0.02148,0.11311,3.15371,1.827397,1.658496,77.84,2027-01-15
2027-01-15,1414,1414,IBM,2027-01-15,195.0,70.15,call,0,45,0.16282,0.95063,0.00183,-0.02399,0.34965,3.04961,1.827397,2.918885,2.970182,2027-01-15
2027-01-15,1416,1416,IBM,2027-01-15,200.0,70.35,call,6,405,0.18644,0.91488,0.00244,-0.02647,0.53348,2.94059,1.827397,3.577372,70.35,2027-01-15
2027-01-15,1418,1418,IBM,2027-01-15,210.0,72.5,call,0,245,0.20321,0.86492,0.00312,-0.02962,0.74388,2.83025,1.827397,3.317934,72.5,2027-01-15
2027-01-15,1419,1419,IBM,2027-01-15,210.0,16.45,put,5,190,0.33217,-0.20745,0.00252,-0.01611,0.97995,-1.27046,1.827397,64.09965,16.45,2027-01-15
2027-01-15,1420,1420,IBM,2027-01-15,220.0,54.7,call,0,392,0.21144,0.81811,0.00365,-0.03197,0.90456,2.73022,1.827397,2.770951,54.7,2027-01-15
2027-01-15,1422,1422,IBM,2027-01-15,230.0,52.65,call,2,913,0.22318,0.76693,0.004,-0.03424,1.04764,2.59019,1.827397,2.508537,52.65,2027-01-15
2027-01-15,1424,1424,IBM,2027-01-15,240.0,43.78,call,0,221,0.22974,0.71901,0.00429,-0.03577,1.15484,2.4623,1.827397,2.123573,43.78,2027-01-15
2027-01-15,1426,1426,IBM,2027-01-15,250.0,43.21,call,12,290,0.23324,0.67242,0.00452,-0.03668,1.23661,2.33661,1.827397,1.724548,43.21,2027-01-15
2027-01-15,1428,1428,IBM,2027-01-15,260.0,35.6,call,0,464,0.23644,0.62641,0.00468,-0.03719,1.29712,2.20489,1.827397,1.40498,35.6,2027-01-15
2027-01-15,1430,1430,IBM,2027-01-15,270.0,34.08,call,1,962,0.23766,0.58123,0.0048,-0.03718,1.33788,2.07325,1.827397,1.106217,34.08,2027-01-15
2027-01-15,1432,1432,IBM,2027-01-15,280.0,28.15,call,0,229,0.23995,0.53753,0.00483,-0.03694,1.36025,1.93793,1.827397,0.8960006,28.15,2027-01-15
2027-01-15,1434,1434,IBM,2027-01-15,290.0,27.2,call,4,126,0.24208,0.49569,0.00481,-0.0364,1.36622,1.80424,1.827397,0.7277894,27.2,2027-01-15
2027-01-15,1436,1436,IBM,2027-01-15,300.0,24.1,call,9,507,0.24269,0.45496,0.00477,-0.03545,1.35758,1.67283,1.827397,0.5719638,24.1,2027-01-15
2027-01-15,1438,1438,IBM,2027-01-15,310.0,20.5,call,5,74,0.24361,0.41649,0.00468,-0.03433,1.33625,1.54492,1.827397,0.4543734,20.5,2027-01-15
2027-01-15,1440,1440,IBM,2027-01-15,320.0,18.8,call,2,279,0.24406,0.37982,0.00455,-0.03298,1.30382,1.42087,1.827397,0.3572118,18.8,2027-01-15
2027-01-15,1442,1442,IBM,2027-01-15,330.0,14.75,call,0,298,0.24528,0.34625,0.00439,-0.03161,1.26353,1.30429,1.827397,0.2881714,14.75,2027-01-15
2027-01-15,1444,1444,IBM,2027-01-15,340.0,12.4,call,0,301,0.24483,0.31317,0.00423,-0.0299,1.21358,1.18915,1.827397,0.2211853,12.4,2027-01-15
2027-01-15,1446,1446,IBM,2027-01-15,350.0,13.01,call,10,430,0.24574,0.28401,0.00403,-0.02834,1.1608,1.08491,1.827397,0.1777459,13.01,2027-01-15
2027-01-15,1448,1448,IBM,2027-01-15,360.0,11.13,call,0,3,0.24757,0.25839,0.00381,-0.02691,1.10732,0.99153,1.827397,0.1481444,0.1563748,2027-01-15
2027-01-15,1450,1450,IBM,2027-01-15,370.0,12.61,call,0,107,0.2494,0.23507,0.0036,-0.02548,1.05262,0.90578,1.827397,0.1242312,12.61,2027-01-15
2027-01-15,1452,1452,IBM,2027-01-15,380.0,8.66,call,0,11,0.25077,0.21331,0.00339,-0.02401,0.9961,0.82537,1.827397,0.1030133,0.1081614,2027-01-15
2027-01-15,1454,1454,IBM,2027-01-15,390.0,8.55,call,4,1057,0.25275,0.19434,0.00318,-0.02268,0.94231,0.75443,1.827397,0.0878948,8.55,2027-01-15
